名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
惠购便民,购物服务,超级市场,超市,东方太阳城明湖园21号楼102,北京市,北京市,顺义区,116.7095933,40.08012213
隆华佳福来超市,购物服务,超级市场,超市,南孙路李遂段77号,北京市,北京市,顺义区,116.7500293,40.08003941
客如红超市,购物服务,超级市场,超市,李逐村西二街,北京市,北京市,顺义区,116.7498954,40.0796644
万全佳超市,购物服务,超级市场,超市,南孙路70号附近,北京市,北京市,顺义区,116.7513542,40.07908278
海亮超市,购物服务,超级市场,超市,向阳街与林仓路交叉口旁,北京市,北京市,顺义区,116.8297559,40.07583373
世纪家家福超市(北安河638店),购物服务,超级市场,超市,苏家坨苏三四,北京市,北京市,海淀区,116.1151743,40.06151601
世纪家家福超市(北分厂分店),购物服务,超级市场,超市,北清路北分厂家属区附近,北京市,北京市,海淀区,116.158373,40.06667717
家家福连锁超市,购物服务,超级市场,超市,西北旺镇屯佃村202号,北京市,北京市,海淀区,116.2073485,40.06278494
西大桥超市,购物服务,超级市场,超市,西北旺屯佃村29号,北京市,北京市,海淀区,116.2035406,40.06359897
保安超市,购物服务,超级市场,超市,上庄路附近,北京市,北京市,海淀区,116.2112838,40.06361356
超市发(图景家嘉园店),购物服务,超级市场,超市,图景家嘉,北京市,北京市,海淀区,116.2667824,40.0629881
超市发(唐家岭店),购物服务,超级市场,超市,西北旺镇唐家岭新城T05地块6号楼,北京市,北京市,海淀区,116.2686256,40.0640554
超市发超市(唐家岭店),购物服务,超级市场,超市,友谊路附近,北京市,北京市,海淀区,116.2686966,40.06417932
泰丰华联超市,购物服务,超级市场,超市,土井村路39号,北京市,北京市,海淀区,116.2747264,40.06218527
华润万家(西二旗店),购物服务,超级市场,华润,回龙观龙域中路金域华府五号院6号楼,北京市,北京市,昌平区,116.3038404,40.06494942
乐惠万家生活超市,购物服务,超级市场,超市,回龙观回龙观融泽家园一号院12号楼底商,北京市,北京市,昌平区,116.3011908,40.06575908
永辉超市(金域国际店),购物服务,超级市场,超市,龙域北街3号金域国际A座B1层,北京市,北京市,昌平区,116.30765,40.06680536
日日生鲜(龙泽店),购物服务,超级市场,超市,回龙观西一路融泽嘉园一号院西门7号楼104号,北京市,北京市,昌平区,116.3004193,40.06646338
永辉,购物服务,超级市场,超市,回龙观街道金域国际中心,北京市,北京市,昌平区,116.3072698,40.06702505
浩客购物(新龙城店),购物服务,超级市场,超市,回龙观昌平路380号院佳雯烟酒商行北边,北京市,北京市,昌平区,116.3135337,40.06872723
北京回龙观好润佳超市,购物服务,超级市场,超市,回龙观医院旁,北京市,北京市,昌平区,116.3207576,40.06490264
世纪华联超市(新龙城店),购物服务,超级市场,超市,新龙城29号楼,北京市,北京市,昌平区,116.3268773,40.06710975
鲜果园水果超市,购物服务,超级市场,超市,回龙观新东城二期北门商业街,北京市,北京市,昌平区,116.3233312,40.06887245
新龙城阳光生活超市,购物服务,超级市场,超市,昌平路380号院36a10单元602室,北京市,北京市,昌平区,116.3267054,40.06887097
悦跃祥和超市,购物服务,超级市场,超市,同成街与育知西路交叉口北150米,北京市,北京市,昌平区,116.3195177,40.07101865
首农商业连锁,购物服务,超级市场,超市,,北京市,北京市,昌平区,116.3221688,40.06163013
金观超市,购物服务,超级市场,超市,回龙观镇龙博苑二区5号楼1层101,北京市,北京市,昌平区,116.333056,40.06822095
华联商厦(回龙观二店),购物服务,商场,购物中心,回龙观育知东路30号院5号,北京市,北京市,昌平区,116.3314254,40.07080386
屈臣氏(北京昌平华联回龙观2店),购物服务,超级市场,屈臣氏,育知东路30号院5号楼2层,北京市,北京市,昌平区,116.3313256,40.07081405
生活超市,购物服务,超级市场,超市,育知东路30号院5号楼,北京市,北京市,昌平区,116.3319872,40.07021784
大型蔬菜配送超市,购物服务,超级市场,超市,太平庄北街与文博路交叉口东100米,北京市,北京市,昌平区,116.3375737,40.06212796
北京华联(回龙观二店超市),购物服务,超级市场,北京华联,回龙观育知东路30号院5号楼华联商厦B1层,北京市,北京市,昌平区,116.3313725,40.07069197
旺发发型蔬菜农产品社区配送综合超市,购物服务,超级市场,超市,太平庄北街37号附近,北京市,北京市,昌平区,116.3375737,40.06212796
龙旗购物中心,购物服务,商场,购物中心,黄平路19号,北京市,北京市,昌平区,116.3411864,40.06565323
永辉超市(龙旗购物中心),购物服务,超级市场,超市,黄平路19号龙旗购物中心B1层,北京市,北京市,昌平区,116.3410826,40.06563641
屈臣氏(龙旗购物中心),购物服务,超级市场,屈臣氏,黄平路19号院3号楼龙旗购物中心1层,北京市,北京市,昌平区,116.3416105,40.06532549
维迈(龙旗购物中心),购物服务,超级市场,超市|购物服务,黄平路19号龙旗购物中心1F层,北京市,北京市,昌平区,116.3408441,40.06586082
天阳亲子广场(西三旗店),购物服务,商场,购物中心,三旗百汇商品城二期1号楼,北京市,北京市,昌平区,116.3402858,40.06206405
物美大卖场(三旗百汇店),购物服务,超级市场,超市,三旗百汇市场2期1号楼,北京市,北京市,昌平区,116.3399166,40.06222271
社区便民服务华联超市,购物服务,超级市场,超市,建材城西路北150米建材西里社区居委会附近,北京市,北京市,海淀区,116.3474878,40.06116763
意多买超市,购物服务,超级市场,超市,西三旗旗胜家园2-1,北京市,北京市,昌平区,116.3518108,40.06612731
华联生活超市(枫丹丽舍店),购物服务,超级市场,超市,枫丹丽舍西路2号楼1层001,北京市,北京市,昌平区,116.3518197,40.06637328
任我在线o2o连锁超市,购物服务,超级市场,超市,,北京市,北京市,昌平区,116.3559443,40.06480109
小吃便民超市,购物服务,超级市场,超市,,北京市,北京市,昌平区,116.3573435,40.06773087
幸福超市(西三旗店),购物服务,超级市场,超市,建材城西路27号1层108-101号,北京市,北京市,海淀区,116.3510898,40.06117276
辛福超市,购物服务,超级市场,超市,建材城西路27号附近,北京市,北京市,海淀区,116.3511207,40.06118671
正和超市(太平庄中街),购物服务,超级市场,超市,太平庄中街与新都路交叉口东50米,北京市,北京市,昌平区,116.3732441,40.06568195
世纪华联超市(兰各庄店),购物服务,超级市场,超市,东小口兰各庄147号,北京市,北京市,昌平区,116.3725247,40.06663457
天惠隆发超市(第一分店),购物服务,超级市场,超市,404乡道西(店上村村委会附近),北京市,北京市,昌平区,116.3750482,40.06543633
天隆发超市(太平庄中街),购物服务,超级市场,超市,东小口店上村36号,北京市,北京市,昌平区,116.3746816,40.06539166
西单商场(天通苑店),购物服务,商场,普通商场,东小口镇天通苑5区商业楼,北京市,北京市,昌平区,116.4082699,40.06534202
北京华联生活购物中心,购物服务,超级市场,北京华联,天通中苑华联商厦,北京市,北京市,昌平区,116.4086417,40.068905
爱便利连锁超市,购物服务,超级市场,超市,立水桥西路28号楼附近,北京市,北京市,昌平区,116.4032589,40.06478994
BHG Mall,购物服务,商场,商场,太平庄中一街与立汤路交叉口东南150米,北京市,北京市,昌平区,116.4075019,40.06879141
华联生活超市(西二区店),购物服务,超级市场,超市,天通西苑2区19号楼1层,北京市,北京市,昌平区,116.404699,40.06980112
便民鲜菜超市,购物服务,超级市场,超市,太平庄中一街与立汤路交叉口西南150米,北京市,北京市,昌平区,116.4050733,40.06895732
进口美妆超市,购物服务,超级市场,超市,东三旗路天通中苑F区华联商厦F1,北京市,北京市,昌平区,116.4088609,40.06887313
任我行超市,购物服务,超级市场,超市,天通苑西一区59栋,北京市,北京市,昌平区,116.4023778,40.06241283
卓尔贝洛妮折扣店(西单商场天通苑购物中心),购物服务,超级市场,超市,天通苑五区商业楼西单商场地下1层,北京市,北京市,昌平区,116.408386,40.06546108
020水果蔬菜超市,购物服务,超级市场,超市,太平庄中街与立水桥东一路交叉口东北100米,北京市,北京市,昌平区,116.4156047,40.06717803
屈臣氏(北京天通苑华联店),购物服务,超级市场,屈臣氏,东三旗路天通中苑F区北京华联天通苑购物中心2层,北京市,北京市,昌平区,116.4091371,40.06884128
京妮儿童汇(天通苑店),购物服务,商场,普通商场|购物服务,天通中苑F区F3a座,北京市,北京市,昌平区,116.4093905,40.06734253
水站超市,购物服务,超级市场,超市,立水桥北路附近,北京市,北京市,昌平区,116.4096917,40.06826865
全时(西单商场天通苑购物中心),购物服务,便民商店/便利店,便民商店/便利店|购物服务,立水桥北路西单商场天通苑购物中心(天通西苑社区卫生服务站东)1层,北京市,北京市,昌平区,116.4089765,40.06494143
雅堂小超(保利华伟超市),购物服务,超级市场,北京华联|购物服务,天通苑东苑1区2号楼3门,北京市,北京市,昌平区,116.4250331,40.06813007
绿都生活超市,购物服务,超级市场,超市,太平庄东路天通东苑1区,北京市,北京市,昌平区,116.4270422,40.06410096
青田菜篮百姓超市(天通东苑店),购物服务,超级市场,超市,东小口镇天通东苑一区64号楼一单元1/2层6号,北京市,北京市,昌平区,116.4253281,40.06482465
超市发(天通苑东区店),购物服务,超级市场,超市,天通苑六区36号,北京市,北京市,昌平区,116.421511,40.06407909
公园里超市,购物服务,超级市场,超市,天通公园里87号,北京市,北京市,昌平区,116.4263203,40.06867571
保立华伟超市,购物服务,超级市场,超市,天通苑东一区3号楼3层附近,北京市,北京市,昌平区,116.424932,40.06817393
