名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
大雁塔文化休闲景区-开运菩萨,风景名胜,风景名胜,风景名胜,慈恩路大慈恩寺内,陕西省,西安市,雁塔区,108.9599457,34.21983929
大雁塔文化休闲景区-玄奘铜像,风景名胜,风景名胜,风景名胜,雁塔南路大雁塔风景区大慈恩寺内,陕西省,西安市,雁塔区,108.9595084,34.21865582
大雁塔文化休闲景区-玄奘,风景名胜,风景名胜,风景名胜,环塔南路东段6号大雁塔南广场内,陕西省,西安市,雁塔区,108.9594258,34.21741347
大雁塔文化休闲景区-塔林,风景名胜,风景名胜,风景名胜,慈恩路大慈恩寺内,陕西省,西安市,雁塔区,108.9600683,34.2189533
大雁塔文化休闲景区-玄奘三藏院,风景名胜,风景名胜,风景名胜,雁塔南路大雁塔风景区大慈恩寺内,陕西省,西安市,雁塔区,108.9595003,34.22025728
大雁塔文化休闲景区-龙爪槐,风景名胜,风景名胜,风景名胜,雁塔南路大雁塔风景区大慈恩寺内,陕西省,西安市,雁塔区,108.9594884,34.21897276
大雁塔文化休闲景区-净心阁,风景名胜,风景名胜,风景名胜,慈恩路大慈恩寺内,陕西省,西安市,雁塔区,108.9602746,34.21822903
大雁塔文化休闲景区-大雁塔地下宫,风景名胜,风景名胜,风景名胜,和平门外雁塔路南端大雁塔景区内,陕西省,西安市,雁塔区,108.9580307,34.2199021
大唐芙蓉园,风景名胜,风景名胜,国家级景点,芙蓉西路99号,陕西省,西安市,雁塔区,108.969574,34.21430355
大唐芙蓉园-御苑门,风景名胜,风景名胜,国家级景点,芙蓉西路99号大唐芙蓉园西门,陕西省,西安市,雁塔区,108.9659354,34.21334386
唐大慈恩寺遗址公园,风景名胜,公园广场,公园,大雁塔文化休闲景区雁塔南路北口,陕西省,西安市,雁塔区,108.9625609,34.21908981
大唐芙蓉园-紫云如意塔,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园附近,陕西省,西安市,雁塔区,108.9691856,34.21410769
大唐芙蓉园-旗亭画壁,风景名胜,风景名胜相关,旅游景点,芙蓉东路附近大唐芙蓉园,陕西省,西安市,雁塔区,108.9691753,34.21755551
大唐芙蓉园-大唐天威,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9691538,34.21343302
月光镜台,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9713178,34.21644991
大唐芙蓉园-银桥飞瀑,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.967829,34.21308979
大唐芙蓉园-百川入海,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9680192,34.21362608
大唐芙蓉园-杏园,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9660885,34.21690619
大唐芙蓉园-荷池观鱼,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9676208,34.21410301
大唐芙蓉园-凤凰池,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9681817,34.21249403
大唐芙蓉园-月亮之路,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9708298,34.21653725
大唐芙蓉园-柳莺百啭,风景名胜,风景名胜相关,旅游景点,芙蓉东路附近大唐芙蓉园,陕西省,西安市,雁塔区,108.9701514,34.21738885
大唐芙蓉园-北码头,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.967234,34.21738891
大唐芙蓉园-丝路花语,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9668953,34.21810758
大唐芙蓉园-五子登科,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9663784,34.21659352
大唐芙蓉园-龙门及第,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9653565,34.21531073
大唐芙蓉园-荷亭闻香,风景名胜,风景名胜相关,旅游景点,芙蓉西路附近大唐芙蓉园,陕西省,西安市,雁塔区,108.9658765,34.21505542
大唐芙蓉园-龙翔碧波,风景名胜,风景名胜相关,旅游景点,芙蓉西路附近大唐芙蓉园,陕西省,西安市,雁塔区,108.9658557,34.21433573
曲江海洋极地公园,风景名胜,公园广场,水族馆,北池头一路与芙蓉东路交叉口,陕西省,西安市,雁塔区,108.975666,34.21673539
大唐芙蓉园-曲江胡店,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9715551,34.21419804
大唐芙蓉园-西游记群雕,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园内,陕西省,西安市,雁塔区,108.9716369,34.21208154
大唐芙蓉园-桃花坞,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9729833,34.21346724
大唐芙蓉园-芳林绿堤,风景名胜,风景名胜相关,旅游景点,头一路附近大唐芙蓉园,陕西省,西安市,雁塔区,108.9728767,34.21422128
百月龙泳,风景名胜,风景名胜相关,旅游景点,头一路附近大唐芙蓉园,陕西省,西安市,雁塔区,108.9727004,34.21438473
大唐芙蓉园-玉亭,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9726665,34.21486865
大唐芙蓉园-金亭,风景名胜,风景名胜相关,旅游景点,北池头一路附近大唐芙蓉园,陕西省,西安市,雁塔区,108.9726724,34.21569035
大唐芙蓉园-镜像柱,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9726973,34.21602816
彩廊观澜,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9722192,34.21643237
大唐芙蓉园-彩霞亭,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9728039,34.2153261
大唐芙蓉园-紫气东来亭,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.973269,34.21544274
大唐芙蓉园-唐诗峡,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9726966,34.21252839
大唐芙蓉园-诗魂,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.972347,34.2127653
大唐芙蓉园-憩溪亭,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9730221,34.2141259
月光菩萨手印(莲华印),风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9721279,34.21226809
大危德明王(心中心印),风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9717893,34.21248797
大唐芙蓉园-秋千,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9718795,34.21655329
大唐芙蓉园-李娃传,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9721873,34.21631151
大唐芙蓉园-佛手印(安慰印),风景名胜,风景名胜,风景名胜,芙蓉南路附近,陕西省,西安市,雁塔区,108.9718868,34.21269962
大唐芙蓉园-炎颂影视,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园南门,陕西省,西安市,雁塔区,108.9739753,34.21361536
大唐芙蓉园-芙蓉山,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园内,陕西省,西安市,雁塔区,108.9716398,34.21263834
大唐芙蓉园-百步生莲汀步浮雕,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9728051,34.21306589
大唐芙蓉园-玄奘之路,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9722772,34.21296342
大唐芙蓉园-凤楼亭,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园曲江胡店,陕西省,西安市,雁塔区,108.9721477,34.21355858
大唐芙蓉园-意愿圆满之路,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9720781,34.21285603
大唐芙蓉园-霍小玉传,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9723168,34.21625916
大唐芙蓉园-百步穿扬,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园曲江胡店,陕西省,西安市,雁塔区,108.9720232,34.21363891
大唐芙蓉园-柳毅传,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9720877,34.21637677
大唐芙蓉园-红叶传书,风景名胜,风景名胜,风景名胜,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9717979,34.21615666
大唐芙蓉园-花王和王后,风景名胜,风景名胜相关,旅游景点,芙蓉西路99号大唐芙蓉园,陕西省,西安市,雁塔区,108.9730041,34.21538751
