名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
关山镇付马党员活动中心,体育休闲服务,休闲场所,休闲场所,水腰路东侧,陕西省,西安市,阎良区,109.4047503,34.71730544
葡萄采摘园,体育休闲服务,休闲场所,采摘园,阎富友谊路与301乡道交叉口东南100米,陕西省,西安市,阎良区,109.189655,34.69664541
家农家乐,体育休闲服务,体育休闲服务场所,体育休闲服务场所,301乡道附近,陕西省,西安市,阎良区,109.1927223,34.69650961
老刘家,体育休闲服务,休闲场所,休闲场所,北塬环线旁,陕西省,西安市,阎良区,109.1929185,34.69655988
大荆山陶苑,体育休闲服务,休闲场所,休闲场所,阎富路与北塬环线十字向东200米路南,陕西省,西安市,阎良区,109.1912062,34.69648814
迪乐尼儿童体验乐园,体育休闲服务,体育休闲服务场所,体育休闲服务场所,关山镇汽车站对面,陕西省,西安市,阎良区,109.3731978,34.6960173
荆源游泳中心,体育休闲服务,运动场馆,游泳馆,振兴乡朱家湾红荆村北塬环线西150米,陕西省,西安市,阎良区,109.1683666,34.68610979
北塬蒲阳生态基地垂钓园,体育休闲服务,体育休闲服务场所,体育休闲服务场所,战备路与阎荆路交叉口南200米附近,陕西省,西安市,阎良区,109.2125167,34.684956
老兵农家乐(阎荆路),体育休闲服务,休闲场所,休闲场所,战备路与阎荆路交叉口南200米,陕西省,西安市,阎良区,109.2125197,34.684955
阎良甜瓜采摘园,体育休闲服务,休闲场所,采摘园,东丁路,陕西省,西安市,阎良区,109.3166309,34.6848131
胜景星光KTV,体育休闲服务,娱乐场所,KTV,关山镇永丰路,陕西省,西安市,阎良区,109.3774691,34.68790409
毕家休闲农庄,体育休闲服务,体育休闲服务场所,体育休闲服务场所,,陕西省,西安市,阎良区,109.1763938,34.67275205
9d动感影院,体育休闲服务,体育休闲服务场所,体育休闲服务场所,公园路1号,陕西省,西安市,阎良区,109.213194,34.67609892
阎良区游乐场,体育休闲服务,体育休闲服务场所,体育休闲服务场所,公园新街与阎荆路交叉口北150米,陕西省,西安市,阎良区,109.2137764,34.6759417
野趣农庄,体育休闲服务,度假疗养场所,度假村,航天城大道中段,陕西省,西安市,阎良区,109.2338636,34.67960251
永青无公害大樱桃采摘园,体育休闲服务,休闲场所,采摘园,201乡道,陕西省,西安市,阎良区,109.2536577,34.68054015
东兴垂钓园,体育休闲服务,休闲场所,垂钓园,航天城大道西段,陕西省,西安市,阎良区,109.178899,34.67054066
魔音K都,体育休闲服务,娱乐场所,KTV,迎宾北路新141医院对面,陕西省,西安市,阎良区,109.2084832,34.66340192
中骏棋牌,体育休闲服务,娱乐场所,棋牌室,中飞酒店转盘向北一直走最后一间厂房,陕西省,西安市,阎良区,109.2060498,34.66446585
力王武道,体育休闲服务,运动场馆,运动场所,凤凰西路附近,陕西省,西安市,阎良区,109.2082861,34.66198795
老地方DISCO,体育休闲服务,娱乐场所,迪厅,凤凰西路与迎宾北路交叉口西南50米,陕西省,西安市,阎良区,109.2086655,34.66199942
航空城赛鸽俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,凤凰北街78-118号附近,陕西省,西安市,阎良区,109.2104584,34.66899926
滚石新天地量贩式KTV,体育休闲服务,娱乐场所,KTV,凤凰北路中段19号(原晶品年华ktv),陕西省,西安市,阎良区,109.2164143,34.66354675
凤凰娱乐城(凤凰西路),体育休闲服务,娱乐场所,娱乐场所,凤凰西路北50米,陕西省,西安市,阎良区,109.2124156,34.66275818
凤凰台球俱乐部(凤凰西路),体育休闲服务,运动场馆,台球厅,凤凰西路北50米,陕西省,西安市,阎良区,109.2124156,34.66275818
阎良隆鑫赛鸽俱乐部,体育休闲服务,运动场馆,运动场所,前进西路与年丰路交叉口西100米,陕西省,西安市,阎良区,109.2134477,34.66968606
吸引力网吧,体育休闲服务,娱乐场所,网吧,凤凰街道菜市场,陕西省,西安市,阎良区,109.2123715,34.66255332
鸣人休闲会所,体育休闲服务,娱乐场所,娱乐场所,凤凰村,陕西省,西安市,阎良区,109.214382,34.66273737
尚德武馆,体育休闲服务,运动场馆,运动场所,凤凰西路184号附近,陕西省,西安市,阎良区,109.2124606,34.66273226
老街棋牌,体育休闲服务,娱乐场所,棋牌室,宾广路与年丰路交叉口南100米,陕西省,西安市,阎良区,109.2142492,34.67080691
国英武道馆,体育休闲服务,体育休闲服务场所,体育休闲服务场所,前进路新世纪对面三楼,陕西省,西安市,阎良区,109.2268353,34.66750386
奥斯卡国际影城,体育休闲服务,影剧院,电影院,前进东路航华梦想城广场5楼,陕西省,西安市,阎良区,109.2288906,34.66716344
博爵桌球,体育休闲服务,体育休闲服务场所,体育休闲服务场所,利鑫商贸三楼,陕西省,西安市,阎良区,109.2243408,34.66530411
图腾俱乐部,体育休闲服务,运动场馆,运动场所,文化东路喜德盛,陕西省,西安市,阎良区,109.2276697,34.66460802
动岚健身(阎良店),体育休闲服务,运动场馆,健身中心,公园咯与前进路十字西南角盛世华都L1号楼2楼,陕西省,西安市,阎良区,109.2275734,34.66734148
曙光时尚网城,体育休闲服务,娱乐场所,网吧,新华路街道办大良路2号,陕西省,西安市,阎良区,109.2305882,34.66253656
会友棋牌室,体育休闲服务,娱乐场所,棋牌室,前进西路15号附近,陕西省,西安市,阎良区,109.2273954,34.66758215
中环国际健身会所(阎良店),体育休闲服务,运动场馆,健身中心,前进东路新世纪正对面,陕西省,西安市,阎良区,109.2265242,34.66754961
江湖钓鱼,体育休闲服务,体育休闲服务场所,体育休闲服务场所,新华路街道前进路与公园路十字北100米处,陕西省,西安市,阎良区,109.2292516,34.66827664
康乐屋缘分的天空,体育休闲服务,体育休闲服务场所,体育休闲服务场所,大良路与教育巷交叉口西100米,陕西省,西安市,阎良区,109.2285,34.66265829
众赢棋乐,体育休闲服务,体育休闲服务场所,体育休闲服务场所,公园路与前进路十字向东30米门朝北,陕西省,西安市,阎良区,109.2297827,34.66757357
自由棋牌室(西安市阎良区中医医院东),体育休闲服务,娱乐场所,棋牌室,胜利街117号附近,陕西省,西安市,阎良区,109.2267963,34.66757177
爵士台球俱乐部,体育休闲服务,运动场馆,台球厅,文化东路东段,陕西省,西安市,阎良区,109.2287868,34.6647126
铁盟健身,体育休闲服务,体育休闲服务场所,体育休闲服务场所,大良路火尚捞三楼,陕西省,西安市,阎良区,109.2302561,34.66257135
金鹰桌球俱乐部,体育休闲服务,运动场馆,台球厅,胜利路伊丽莎白三楼,陕西省,西安市,阎良区,109.2244291,34.66247374
梵净瑜伽,体育休闲服务,运动场馆,健身中心,康复巷与胜利街交叉口东50米,陕西省,西安市,阎良区,109.2244431,34.66246775
呼吸瑜伽工作室,体育休闲服务,运动场馆,健身中心,胜利路锦绣大厦2单元402室,陕西省,西安市,阎良区,109.223912,34.66166208
西安市阎良区润麒老年公寓,体育休闲服务,度假疗养场所,疗养院,胜利街70号,陕西省,西安市,阎良区,109.2238008,34.66375311
鑫苑棋牌(教育巷),体育休闲服务,娱乐场所,棋牌室,教育巷6号附近,陕西省,西安市,阎良区,109.2282349,34.66266212
星期8KTV(润天大道),体育休闲服务,娱乐场所,KTV,新华路街道润天路中段,陕西省,西安市,阎良区,109.2360425,34.66501561
酷客酒吧(润天大道),体育休闲服务,娱乐场所,酒吧,润天大道中航工业一飞院蓝天幼儿园,陕西省,西安市,阎良区,109.2361035,34.66472289
夜猫KTV(润天大道),体育休闲服务,娱乐场所,KTV,润天大道北段壳牌加油站正对面,陕西省,西安市,阎良区,109.2354925,34.66687174
彤辉KTV,体育休闲服务,娱乐场所,KTV,润天大道39号,陕西省,西安市,阎良区,109.2357816,34.66486766
神话娱乐城(润天大道),体育休闲服务,娱乐场所,KTV,润天大道北段加油站对面,陕西省,西安市,阎良区,109.2354945,34.66679681
星雨KTV(润天大道),体育休闲服务,娱乐场所,KTV,润天大道北段加油站向北,陕西省,西安市,阎良区,109.2357134,34.66739434
金樽KTV,体育休闲服务,娱乐场所,KTV,润天大道中段18号,陕西省,西安市,阎良区,109.2359885,34.66529833
天下秀KTV,体育休闲服务,娱乐场所,KTV,润天大道与前进路十字向南500米,陕西省,西安市,阎良区,109.2360245,34.66507754
金豪歌城,体育休闲服务,娱乐场所,KTV,润天大道民康大药房向北50米路西,陕西省,西安市,阎良区,109.2354115,34.66662994
少林拳武术馆,体育休闲服务,运动场馆,运动场所,前进东路与润天大道交叉口南150米,陕西省,西安市,阎良区,109.2357414,34.66724948
麦潮KTV(阎良店),体育休闲服务,娱乐场所,KTV,润天路中段路西(第六保育院向西20米),陕西省,西安市,阎良区,109.2355725,34.66599557
夜色量贩式KTV(润天酒店北),体育休闲服务,娱乐场所,KTV,润天大道15号,陕西省,西安市,阎良区,109.2393877,34.66440601
凯丽KTV,体育休闲服务,娱乐场所,KTV,润天大道北段15号,陕西省,西安市,阎良区,109.2353364,34.66793672
帝豪歌城(润天大道),体育休闲服务,娱乐场所,KTV,前进东路与润天大道交叉口南150米,陕西省,西安市,阎良区,109.2353564,34.66745916
美歌美歌城,体育休闲服务,娱乐场所,KTV,闫良区润天大道12号,陕西省,西安市,阎良区,109.2353364,34.66766097
天籁纯K(阎良店),体育休闲服务,娱乐场所,KTV,润天路北段路西润天大道1号润天大道北口于前进东路交叉口向南10米,陕西省,西安市,阎良区,109.2353244,34.66824644
滚石新天地量贩式KTV,体育休闲服务,娱乐场所,KTV,润天大道12号附近,陕西省,西安市,阎良区,109.2353874,34.66752312
酷客KTV,体育休闲服务,娱乐场所,KTV,润天大道中段润天酒店向北200米,陕西省,西安市,阎良区,109.2361115,34.66465096
滚石国际,体育休闲服务,娱乐场所,KTV,润天大道12号附近,陕西省,西安市,阎良区,109.2353784,34.66757707
豪门夜宴量贩式KTV,体育休闲服务,娱乐场所,KTV,润天大道184号附近,陕西省,西安市,阎良区,109.2357056,34.66532422
雷石卡拉OK,体育休闲服务,娱乐场所,KTV,润天大道西50米,陕西省,西安市,阎良区,109.2357326,34.66526928
蓝波湾歌城(润天大道),体育休闲服务,娱乐场所,KTV,润天大道90号,陕西省,西安市,阎良区,109.2360185,34.66513149
星空量贩式KTV,体育休闲服务,娱乐场所,KTV,前进东路与润天大道交叉口西南50米,陕西省,西安市,阎良区,109.2353104,34.66823844
金缘时代,体育休闲服务,娱乐场所,KTV,润天大道北段润天酒店北200米钻石钱柜ktv北10米,陕西省,西安市,阎良区,109.2360725,34.66487274
千紫红KTV,体育休闲服务,娱乐场所,KTV,润天大道177号附近,陕西省,西安市,阎良区,109.2362126,34.66411747
钻石钱柜量贩式KTV,体育休闲服务,娱乐场所,KTV,润天大道179号附近,陕西省,西安市,阎良区,109.2361295,34.66463098
零点梦幻KTV(润天大道),体育休闲服务,娱乐场所,KTV,大良路与润天大道交叉处往北走100处,陕西省,西安市,阎良区,109.2362366,34.6639866
AA国际动漫专营,体育休闲服务,体育休闲服务场所,体育休闲服务场所,大良路芝麻街a-8号,陕西省,西安市,阎良区,109.233755,34.66301859
卡蒙·贝尔进口啤酒咖啡音乐吧,体育休闲服务,娱乐场所,酒吧,润天大道宜皇酒店一楼,陕西省,西安市,阎良区,109.2357424,34.66692977
聚贤阁棋牌(润天大道),体育休闲服务,娱乐场所,棋牌室,润天路179号,陕西省,西安市,阎良区,109.2361536,34.66445914
一飞院,体育休闲服务,体育休闲服务场所,体育休闲服务场所,闫良区润天路,陕西省,西安市,阎良区,109.2373542,34.66523979
好运网吧(大良路),体育休闲服务,娱乐场所,网吧,大良路美家·大良商业街4层,陕西省,西安市,阎良区,109.2335451,34.66297854
滢禧KTV,体育休闲服务,娱乐场所,KTV,润天路,陕西省,西安市,阎良区,109.2355255,34.66650209
地球城网络,体育休闲服务,娱乐场所,网吧,大良路美家·大良商业街2层,陕西省,西安市,阎良区,109.2335451,34.66297854
棋牌娱乐中心,体育休闲服务,休闲场所,休闲场所,前进东路东航花园公交站西100米,陕西省,西安市,阎良区,109.2394403,34.66878905
凤舞九天KTV(润天大道),体育休闲服务,娱乐场所,KTV,新华路街道润天大道90号东(前进东路),陕西省,西安市,阎良区,109.2356506,34.66560395
阁楼酒吧,体育休闲服务,娱乐场所,酒吧,润天大道(近壳牌加油站),陕西省,西安市,阎良区,109.2355385,34.66655904
润天酒店高尔夫练习场,体育休闲服务,高尔夫相关,高尔夫练习场,润天大道15号润天酒店附近,陕西省,西安市,阎良区,109.2398604,34.66551909
闲来聚棋牌坊,体育休闲服务,体育休闲服务场所,体育休闲服务场所,大良路与润天大道交叉口北50米,陕西省,西安市,阎良区,109.2362616,34.66386571
灏天馆,体育休闲服务,运动场馆,游泳馆,润天大道润天酒店北侧,陕西省,西安市,阎良区,109.2391667,34.66516528
1+1桌球俱乐部(大良路),体育休闲服务,运动场馆,台球厅,大良路芝麻街路口向南20米,陕西省,西安市,阎良区,109.2337971,34.66277382
众乐棋牌室,体育休闲服务,娱乐场所,棋牌室,润天路钻石钱柜隔壁,陕西省,西安市,阎良区,109.2361405,34.66455805
亚太武道馆,体育休闲服务,体育休闲服务场所,体育休闲服务场所,新华路街道大良路芝麻街三楼,陕西省,西安市,阎良区,109.2335321,34.66298353
会友棋牌室(前进东路),体育休闲服务,娱乐场所,棋牌室,前进东路与筑金商业步行街交叉口南100米,陕西省,西安市,阎良区,109.2376799,34.66828611
中老年活动中心,体育休闲服务,休闲场所,休闲场所,润天大道92号,陕西省,西安市,阎良区,109.2353789,34.66230484
雷特健身,体育休闲服务,运动场馆,健身中心,大良路美家·大良商业街5层,陕西省,西安市,阎良区,109.2335451,34.66297854
小丁棋牌室,体育休闲服务,娱乐场所,棋牌室,丰收路西安一四一医院东南100米,陕西省,西安市,阎良区,109.2312672,34.66201937
武道跆拳道馆(大良路),体育休闲服务,运动场馆,跆拳道场馆,大良路美家·大良商业街3层,陕西省,西安市,阎良区,109.2335451,34.66297854
乐迪KTV(倚天路),体育休闲服务,娱乐场所,KTV,倚天路10号丁字路口拐角处,陕西省,西安市,阎良区,109.246448,34.66593104
西飞一中新校区体育馆,体育休闲服务,运动场馆,综合体育馆,康相路与航天城大道东段交叉口南100米,陕西省,西安市,阎良区,109.2558565,34.66860622
阎良快手俱乐部,体育休闲服务,休闲场所,休闲场所,人民东路附近,陕西省,西安市,阎良区,109.2530759,34.66191134
西安市阎良区德瑞养老院,体育休闲服务,度假疗养场所,疗养院,新兴街道人民东路,陕西省,西安市,阎良区,109.2675772,34.66365616
西安市阎良区中心敬老院,体育休闲服务,度假疗养场所,疗养院,人民东路南50米,陕西省,西安市,阎良区,109.2675632,34.66363019
皇冠花园小周棋牌室,体育休闲服务,体育休闲服务场所,体育休闲服务场所,人民西路221号附近,陕西省,西安市,阎良区,109.1982706,34.65937343
苗圃游泳池,体育休闲服务,运动场馆,游泳馆,迎宾大道西安航空技术学院向南300米,陕西省,西安市,阎良区,109.2081457,34.65377914
千足金KTV,体育休闲服务,娱乐场所,KTV,凤凰西路与迎宾北路交叉口南150米,陕西省,西安市,阎良区,109.2087586,34.66120425
泳星网吧,体育休闲服务,娱乐场所,网吧,凤凰广场3-12号,陕西省,西安市,阎良区,109.2079389,34.66054881
酒宫,体育休闲服务,娱乐场所,酒吧,迎宾大道1号附近,陕西省,西安市,阎良区,109.2092195,34.65570875
大众台球厅(阎良区动物卫生监督所东),体育休闲服务,运动场馆,台球厅,迎宾大道东150米,陕西省,西安市,阎良区,109.210969,34.65625936
西安航空职业技术学院体育场,体育休闲服务,运动场馆,运动场所,航苑路与蓝天路交叉口东南50米,陕西省,西安市,阎良区,109.2081003,34.65775353
蓝雨网吧(西安市阎良区动物卫生监督所南),体育休闲服务,娱乐场所,网吧,迎宾大道500号北侧200米路西,陕西省,西安市,阎良区,109.2090326,34.65350149
大众台球厅(迎宾大道),体育休闲服务,运动场馆,台球厅,迎宾大道西50米,陕西省,西安市,阎良区,109.2093627,34.65503253
醉美啤酒屋,体育休闲服务,娱乐场所,酒吧,凤凰广场东北角,陕西省,西安市,阎良区,109.2082332,34.66059015
锦绣棋牌,体育休闲服务,体育休闲服务场所,体育休闲服务场所,迎宾大道23号附近,陕西省,西安市,阎良区,109.2109049,34.65631423
古留生态园,体育休闲服务,休闲场所,垂钓园,西航路附近,陕西省,西安市,阎良区,109.2037874,34.65345569
四海鱼池,体育休闲服务,休闲场所,垂钓园,西航路附近,陕西省,西安市,阎良区,109.2042089,34.65325944
西安航空职业技术学院篮球场,体育休闲服务,运动场馆,篮球场馆,尚行路与西航路交叉口西150米,陕西省,西安市,阎良区,109.2044883,34.65178114
小天运网吧,体育休闲服务,娱乐场所,网吧,人民西路与凤凰北街交叉口北100米,陕西省,西安市,阎良区,109.2168018,34.65989443
新极限网吧,体育休闲服务,娱乐场所,网吧,迎宾大道23号汽车美容城内,陕西省,西安市,阎良区,109.2119939,34.65559114
奇幻网络俱乐部,体育休闲服务,娱乐场所,网吧,迎宾大道锦城宾馆(鸿飞小区北150米),陕西省,西安市,阎良区,109.214645,34.65344798
永鑫网吧(航飞社区西),体育休闲服务,娱乐场所,网吧,迎宾大道锦城宾馆(鸿飞小区北100米),陕西省,西安市,阎良区,109.2147271,34.65314634
后院酒吧(航飞社区西),体育休闲服务,娱乐场所,酒吧,光明路6号附近,陕西省,西安市,阎良区,109.2143798,34.653115
荆鼎王朝KTV,体育休闲服务,娱乐场所,KTV,人民西路陕西广电网络营业厅向西20米荆鼎商务酒店6楼,陕西省,西安市,阎良区,109.2174733,34.65935058
弘武国术馆,体育休闲服务,运动场馆,运动场所,人民西路与凤凰南街交叉口东50米,陕西省,西安市,阎良区,109.2173062,34.65934842
苏曼音乐会所,体育休闲服务,娱乐场所,酒吧,迎宾大道7号附近,陕西省,西安市,阎良区,109.2119098,34.65541121
汉宫网域,体育休闲服务,娱乐场所,网吧,凤凰路街道迎宾大道三技校斜对面南孙街道中段,陕西省,西安市,阎良区,109.213137,34.65296078
孩儿乐儿童乐园,体育休闲服务,休闲场所,游乐场,人民西路人人乐超市1层,陕西省,西安市,阎良区,109.2162305,34.65955916
育苑幸福家庭俱乐部,体育休闲服务,体育休闲服务场所,体育休闲服务场所,人民西路外婆粥屋隔壁,陕西省,西安市,阎良区,109.212527,34.65901268
极速网络俱乐部(鸿飞小区北),体育休闲服务,娱乐场所,网吧,迎宾大道东150米,陕西省,西安市,阎良区,109.2115387,34.65332864
晨华瑜伽馆,体育休闲服务,体育休闲服务场所,体育休闲服务场所,南孙街,陕西省,西安市,阎良区,109.2127456,34.6532321
西安暗元素网吧有限公司,体育休闲服务,娱乐场所,网吧,凤凰路街道新跃村南孙二组21号,陕西省,西安市,阎良区,109.2139715,34.6534013
美加乐儿童草原主题乐园,体育休闲服务,娱乐场所,娱乐场所,人人乐恒生百货3楼,陕西省,西安市,阎良区,109.2159563,34.65991756
威灵格台球休闲会所,体育休闲服务,运动场馆,台球厅,腾飞商业步行街049号附近,陕西省,西安市,阎良区,109.2156881,34.66017305
阎良区弘武武术健身俱乐部,体育休闲服务,运动场馆,健身中心,人民西路13附近,陕西省,西安市,阎良区,109.2173972,34.65937249
南孙桌球,体育休闲服务,运动场馆,台球厅,凤凰路街道二组26号路北,陕西省,西安市,阎良区,109.2127847,34.65323314
力动健身会所,体育休闲服务,运动场馆,健身中心,迎宾大道东200米,陕西省,西安市,阎良区,109.2118409,34.65314915
聚吧棋牌室,体育休闲服务,娱乐场所,棋牌室,迎宾路南孙南街,陕西省,西安市,阎良区,109.2128618,34.652366
棋聚一堂,体育休闲服务,娱乐场所,棋牌室,迎宾大道南孙村颐和宾馆楼下,陕西省,西安市,阎良区,109.2120672,34.65212731
友谊赛麻将馆,体育休闲服务,娱乐场所,棋牌室,迎宾大道东200米,陕西省,西安市,阎良区,109.2121633,34.65231426
名仕KTV(人民路店),体育休闲服务,娱乐场所,KTV,公园南街与公园街交叉口西南50米,陕西省,西安市,阎良区,109.2290884,34.65911981
西飞体育馆,体育休闲服务,运动场馆,综合体育馆,西飞大道1号,陕西省,西安市,阎良区,109.2228772,34.65523504
西飞宾馆KTV,体育休闲服务,娱乐场所,KTV,西飞大道中段西飞宾馆,陕西省,西安市,阎良区,109.2242676,34.65637509
西飞宾馆-大堂吧,体育休闲服务,娱乐场所,酒吧,西飞大道中段西飞宾馆1层,陕西省,西安市,阎良区,109.2240515,34.65627103
奇迹网络俱乐部(胜利街),体育休闲服务,娱乐场所,网吧,胜利路61号3层,陕西省,西安市,阎良区,109.2241631,34.66143248
天慕影院KTV,体育休闲服务,娱乐场所,KTV,公园南路汇川大酒店隔壁3层,陕西省,西安市,阎良区,109.2291525,34.65780303
时光KTV,体育休闲服务,娱乐场所,KTV,胜利街与人民中路十字阎良电影院后面楼下1层,陕西省,西安市,阎良区,109.2248025,34.65944973
森林氧吧式瑜伽会馆,体育休闲服务,运动场馆,运动场所,公园南路天域星城对面,陕西省,西安市,阎良区,109.2294315,34.65724769
Siri互联网生态吧,体育休闲服务,体育休闲服务场所,体育休闲服务场所,白云路116号附近,陕西省,西安市,阎良区,109.2255128,34.65839119
阎良电影公司电影院(人民路店),体育休闲服务,影剧院,电影院,人民路东段231号,陕西省,西安市,阎良区,109.2246844,34.65958552
红石1958音乐酒吧,体育休闲服务,娱乐场所,酒吧,凤凰路街道四区转盘,陕西省,西安市,阎良区,109.2223787,34.65945486
西飞俱乐部,体育休闲服务,娱乐场所,娱乐场所,西飞大道1号,陕西省,西安市,阎良区,109.2233793,34.65627051
小地方酒吧,体育休闲服务,娱乐场所,酒吧,人民东路153号,陕西省,西安市,阎良区,109.2312104,34.65957254
西飞宾馆-健身房,体育休闲服务,运动场馆,运动场所,西飞大道中段西飞宾馆,陕西省,西安市,阎良区,109.2240515,34.65627003
星乐游艺,体育休闲服务,体育休闲服务场所,体育休闲服务场所,新华路街道闫良电影院旁,陕西省,西安市,阎良区,109.2252876,34.65946007
大黄蜂网咖,体育休闲服务,娱乐场所,网吧,胜利路锦绣大厦负一层,陕西省,西安市,阎良区,109.2239851,34.66127249
回忆桌游休闲吧,体育休闲服务,娱乐场所,游戏厅,人民东路千禧广场对面阎良电影院3楼,陕西省,西安市,阎良区,109.2251826,34.659458
氧气国际健身中心,体育休闲服务,运动场馆,健身中心,公园南街,陕西省,西安市,阎良区,109.2286784,34.65818841
金色斑曜网络俱乐部,体育休闲服务,娱乐场所,网吧,人民路中段,陕西省,西安市,阎良区,109.2256308,34.65849218
Dr.Beer,体育休闲服务,体育休闲服务场所,体育休闲服务场所,胜利路南段锦绣大厦北商铺28号(海澜之家向西100米),陕西省,西安市,阎良区,109.2232928,34.66136387
中发白棋牌室,体育休闲服务,娱乐场所,棋牌室,人民东路与人民中路交叉口西50米,陕西省,西安市,阎良区,109.2246934,34.65944865
O2TIME有氧时间瑜伽会馆(公园路店),体育休闲服务,运动场馆,健身中心,公园南路馨园小区门面克丽缇娜2楼(天域星城对面),陕西省,西安市,阎良区,109.2293835,34.65744848
中环国际游泳健身会馆(永晓家具老店),体育休闲服务,运动场馆,健身中心,人民东路与白云路交叉口东100米,陕西省,西安市,阎良区,109.2281662,34.65952391
喜鹊网络会所,体育休闲服务,娱乐场所,网吧,胜利路华莱士对面,陕西省,西安市,阎良区,109.2243742,34.6609181
中发白麻将馆,体育休闲服务,娱乐场所,棋牌室,胜利路新时代眼镜行二楼,陕西省,西安市,阎良区,109.2242183,34.65979499
海天星牌桌球,体育休闲服务,运动场馆,台球厅,胜利路南段奇迹网吧4层南户,陕西省,西安市,阎良区,109.2241661,34.66138552
西安武道跆拳道馆(阎良分馆),体育休闲服务,运动场馆,跆拳道场馆,胜利路7号,陕西省,西安市,阎良区,109.2244073,34.6600519
热点KTV(人民东路),体育休闲服务,娱乐场所,KTV,人民东路123号东侧,陕西省,西安市,阎良区,109.235733,34.65985716
威克斯时尚主题KTV,体育休闲服务,娱乐场所,KTV,人民东路125号附近,陕西省,西安市,阎良区,109.2355121,34.65979914
VICS·KTV,体育休闲服务,娱乐场所,KTV,人民东路与润天大道交叉口西50米,陕西省,西安市,阎良区,109.2363439,34.65983937
小地方酒吧,体育休闲服务,娱乐场所,酒吧,人民东路153号,陕西省,西安市,阎良区,109.2312104,34.65957254
康乐棋牌室(研飞巷),体育休闲服务,娱乐场所,棋牌室,研飞巷17号附近,陕西省,西安市,阎良区,109.2382537,34.65646691
和谐棋牌室(农飞路店),体育休闲服务,娱乐场所,棋牌室,农飞路与研飞巷交叉口东100米,陕西省,西安市,阎良区,109.2392784,34.65704062
鑫淼苑棋牌,体育休闲服务,娱乐场所,棋牌室,润天路南段,陕西省,西安市,阎良区,109.2366617,34.66147
千色龙网吧,体育休闲服务,娱乐场所,网吧,农飞路南50米,陕西省,西安市,阎良区,109.2426989,34.65754062
大熊棋牌室,体育休闲服务,娱乐场所,棋牌室,农兴南街28-29号附近,陕西省,西安市,阎良区,109.247339,34.65890829
金鑫娱乐,体育休闲服务,体育休闲服务场所,体育休闲服务场所,人民东路北50米,陕西省,西安市,阎良区,109.2413033,34.66050383
鑫源活动中心,体育休闲服务,体育休闲服务场所,体育休闲服务场所,人民东路北50米,陕西省,西安市,阎良区,109.2416281,34.66053783
万国水上乐园,体育休闲服务,休闲场所,水上活动中心,倚天路(西飞一中新校区对面),陕西省,西安市,阎良区,109.248642,34.65909195
东盛桃源鱼池,体育休闲服务,休闲场所,垂钓园,屈家村,陕西省,西安市,阎良区,109.2741174,34.65883521
慕郑村文化娱乐中心,体育休闲服务,娱乐场所,娱乐场所,官刘路与阎南路交叉口东南200米,陕西省,西安市,阎良区,109.1588022,34.64855295
西安阎良飞行体验馆,体育休闲服务,休闲场所,休闲场所,国家航空基地管委会东临(飞行体验馆),陕西省,西安市,阎良区,109.1968491,34.64606212
汇百川,体育休闲服务,娱乐场所,酒吧,航空二路附近,陕西省,西安市,阎良区,109.1992438,34.64851358
西安航空基地华通航空管理有限公司飞行体验中心,体育休闲服务,运动场馆,运动场所,蓝天路88号,陕西省,西安市,阎良区,109.1968,34.64643672
碧轩阁,体育休闲服务,娱乐场所,棋牌室|购物服务,蓝天路华宇理想国,陕西省,西安市,阎良区,109.1989163,34.64983292
轮动旱冰,体育休闲服务,运动场馆,溜冰场,航空二路华宇理想国B1层,陕西省,西安市,阎良区,109.1982044,34.64971296
萨麒健身,体育休闲服务,运动场馆,健身中心,航空二路5号3层,陕西省,西安市,阎良区,109.1981894,34.64969795
婵静瑜伽(航空基地锦业6号店),体育休闲服务,运动场馆,健身中心,航空四路与润雨路锦业6号府邸5号商铺,陕西省,西安市,阎良区,109.1933692,34.64971241
德英跆拳道馆,体育休闲服务,运动场馆,跆拳道场馆,锦业六号青少年培训中心,陕西省,西安市,阎良区,109.1922407,34.6494658
西安市阎良区体育场,体育休闲服务,运动场馆,综合体育馆,航空一路与蓝天路交叉口东150米,陕西省,西安市,阎良区,109.2045068,34.6470044
西安市阎良区体育场文体综合馆,体育休闲服务,运动场馆,综合体育馆,蓝天六路西雅图小区14号楼,陕西省,西安市,阎良区,109.2045068,34.6470044
西安航空职业技术学院体育馆,体育休闲服务,运动场馆,综合体育馆,尚行路与腾飞路交叉口西150米,陕西省,西安市,阎良区,109.204985,34.65001837
阎良文化体育中心,体育休闲服务,运动场馆,综合体育馆,航空一路与蓝天路交汇处东北,陕西省,西安市,阎良区,109.2043956,34.64706519
西安航空职业技术学院田径场,体育休闲服务,运动场馆,综合体育馆,西航路附近,陕西省,西安市,阎良区,109.2034764,34.65056183
阎良文化体育中心篮球场,体育休闲服务,运动场馆,篮球场馆,航空二路与蓝天路交叉口东北150米阎良文化体育中心,陕西省,西安市,阎良区,109.2040122,34.64766514
西安航空职业技术学院教职工活动中心,体育休闲服务,体育休闲服务场所,体育休闲服务场所,西航路附近,陕西省,西安市,阎良区,109.2043213,34.65006543
