名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
唐圣阁酒店,住宿服务,宾馆酒店,三星级宾馆,习武园8号(西北二路交汇处),陕西省,西安市,莲湖区,108.9264351,34.27508429
速8酒店(西安玉祥门店),住宿服务,宾馆酒店,经济型连锁酒店,西北三路22号,陕西省,西安市,莲湖区,108.9279848,34.27272417
都市商务酒店(自强路店),住宿服务,宾馆酒店,三星级宾馆,自强西路52号(纸坊村十字向东50米),陕西省,西安市,莲湖区,108.9303356,34.28147218
维也纳3好酒店(洒金桥店),住宿服务,宾馆酒店,经济型连锁酒店,西北三路43号,陕西省,西安市,莲湖区,108.9289334,34.27542673
之茂酒店(西安钟鼓楼回民街洒金桥地铁站店),住宿服务,宾馆酒店,三星级宾馆,洒金桥西北三路习武园1号,陕西省,西安市,莲湖区,108.9279676,34.27543708
含光戴斯酒店,住宿服务,宾馆酒店,四星级宾馆,青年路147号(小北门里100米),陕西省,西安市,莲湖区,108.9285325,34.27327118
速客快捷酒店(99自强西路店),住宿服务,宾馆酒店,宾馆酒店,自强西路与纸坊村什字东南角(工农路小学北隔壁),陕西省,西安市,莲湖区,108.9287743,34.28126652
巴蜀商务酒店(西安店),住宿服务,宾馆酒店,三星级宾馆,自强西路52号(民生银行中国农业银行),陕西省,西安市,莲湖区,108.9313471,34.28165058
丽居商务酒店(自强西路店),住宿服务,宾馆酒店,宾馆酒店,自强西路295号(明珠巷与自强西路交叉口),陕西省,西安市,莲湖区,108.921935,34.28198189
汇生源警龙酒店(陕西省警官培训中心),住宿服务,宾馆酒店,三星级宾馆,西北二路北口省农业厅习武园附9号,陕西省,西安市,莲湖区,108.9263034,34.27533935
好客宾馆(工农路),住宿服务,宾馆酒店,宾馆酒店,纸坊村98号(自强西路纸坊村十字西南角向南40米路西),陕西省,西安市,莲湖区,108.9282256,34.28130628
西安金桥酒店,住宿服务,宾馆酒店,宾馆酒店,西北二路1号,陕西省,西安市,莲湖区,108.9261669,34.27269462
昊德商务酒店(回民街洒金桥地铁站店),住宿服务,宾馆酒店,宾馆酒店,北大街青年路209号,陕西省,西安市,莲湖区,108.9299003,34.27308829
华泰宾馆(工农路店),住宿服务,宾馆酒店,宾馆酒店,自强西路与工农路十字西南100米,陕西省,西安市,莲湖区,108.9282017,34.28100844
和谐小宾馆(药王洞),住宿服务,旅馆招待所,旅馆招待所,药王洞与青年二巷交叉口西50米,陕西省,西安市,莲湖区,108.9314614,34.27508714
润佳酒店(西安火车站古城墙北门店),住宿服务,宾馆酒店,宾馆酒店,环城北路125号(近环城北路加油站),陕西省,西安市,莲湖区,108.92205,34.27847822
金帝宾馆(工农路),住宿服务,宾馆酒店,宾馆酒店|住宿服务,纸坊村十字向南75米路西,陕西省,西安市,莲湖区,108.9287723,34.28093766
润佳酒店(西安火车站古城墙小北门店),住宿服务,宾馆酒店,经济型连锁酒店,环城北路125号,陕西省,西安市,莲湖区,108.9227915,34.27847638
西安滨江之星酒店(钟楼回民小吃街洒金桥地铁站店),住宿服务,宾馆酒店,经济型连锁酒店,北大街青年路青年三巷3号(青年路西口与西北三路交汇处向东50米路北),陕西省,西安市,莲湖区,108.9292608,34.27333612
西安吉利宾馆(纸坊村店),住宿服务,宾馆酒店,宾馆酒店,工农路2号,陕西省,西安市,莲湖区,108.9281798,34.27931018
西北旅馆,住宿服务,旅馆招待所,旅馆招待所,连胡区撒金桥站西北二路9号,陕西省,西安市,莲湖区,108.9262118,34.27325133
幸福旅馆(药王洞店),住宿服务,旅馆招待所,旅馆招待所,药王洞176号(近北大街),陕西省,西安市,莲湖区,108.9304019,34.27506574
西安君悦宾馆(自强西路店),住宿服务,宾馆酒店,宾馆酒店,自强西路194号,陕西省,西安市,莲湖区,108.9230817,34.28162973
四海宾馆(习武园店),住宿服务,宾馆酒店,宾馆酒店,西北三路习武园3号(近西北一路),陕西省,西安市,莲湖区,108.9274309,34.27533285
如家宾馆(盐库小区东),住宿服务,宾馆酒店,宾馆酒店,二环路沿线商业经济带工农路53号,陕西省,西安市,莲湖区,108.9282246,34.28083847
建国招待所(工农路),住宿服务,旅馆招待所,旅馆招待所,工农路附近,陕西省,西安市,莲湖区,108.9281858,34.27957206
