名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
西安隆洋混凝土制品有限公司,公司企业,公司,公司,新合街道办兰家庄村,陕西省,西安市,灞桥区,109.0239467,34.42307496
陕西秦木木业有限公司,公司企业,公司,公司,水流乡兴南村,陕西省,西安市,灞桥区,109.0348194,34.42841384
陕西巨凝建材有限公司,公司企业,公司,公司,草店村4组1号,陕西省,西安市,灞桥区,109.0479939,34.42673292
隆源木门,公司企业,公司企业,公司企业,灞耿路附近,陕西省,西安市,灞桥区,109.0485086,34.4242434
西安公路交大建设监理公司纺渭路拓宽改造工程监理办公室,公司企业,公司,建筑公司,灞耿路东50米附近,陕西省,西安市,灞桥区,109.0466225,34.42241522
灞桥区新合街道草店村新鑫养殖场,公司企业,农林牧渔基地,其它农林牧渔基地,新合街道草店村,陕西省,西安市,灞桥区,109.0475371,34.42914437
灞桥农场,公司企业,农林牧渔基地,农场,泾渭八路3,陕西省,西安市,灞桥区,109.0473086,34.43106166
西安益海门业有限公司,公司企业,公司,公司,水流街道班家村,陕西省,西安市,灞桥区,109.0547554,34.42811072
西安海霞信息技术有限公司,公司企业,公司,公司,新合班家村20号付1号,陕西省,西安市,灞桥区,109.0587193,34.42594162
聚美佳橱柜衣柜有限公司,公司企业,公司企业,公司企业,灞耿路北50米,陕西省,西安市,灞桥区,109.059923,34.42997938
鑫邦橱柜加工厂,公司企业,公司企业,公司企业,灞耿路附近,陕西省,西安市,灞桥区,109.0611111,34.42957589
西安市大为现代农业发展有限公司,公司企业,公司,公司,灞耿路北50米,陕西省,西安市,灞桥区,109.0667254,34.43152536
森源花卉苗木培育基地,公司企业,农林牧渔基地,其它农林牧渔基地,纺渭路附近,陕西省,西安市,灞桥区,109.0731346,34.42594303
西安唐飞经贸有限公司,公司企业,公司企业,公司企业,纺渭路与鹤鸣路交叉口东北100米,陕西省,西安市,灞桥区,109.0744587,34.42216313
西安市灞桥区仁德建材厂,公司企业,工厂,工厂,鹤鸣路南50米,陕西省,西安市,灞桥区,109.0893377,34.42429235
西安睿宇富硒种养殖专业合作社,公司企业,农林牧渔基地,其它农林牧渔基地,鹤鸣路北50米,陕西省,西安市,灞桥区,109.0846734,34.42381392
新合贤惠李村建忠养猪专业合作社,公司企业,农林牧渔基地,其它农林牧渔基地,,陕西省,西安市,灞桥区,109.0877009,34.42768566
李家村面粉厂,公司企业,工厂,工厂,鹤鸣路北50米,陕西省,西安市,灞桥区,109.0954673,34.42595215
西安凯大桁架厂,公司企业,公司企业,公司企业,G210(包南线),陕西省,西安市,灞桥区,109.0969236,34.42552159
陕西森雅钢结构工程有限公司,公司企业,公司,公司,210国道附近,陕西省,西安市,灞桥区,109.0983461,34.42440753
晨光花农有机肥厂,公司企业,公司企业,公司企业,鹤鸣路南50米,陕西省,西安市,灞桥区,109.1010191,34.42685382
西安中机高低压电气设备有限公司,公司企业,公司,机械电子,新合街道中机电气工业园,陕西省,西安市,灞桥区,109.099477,34.42202923
西安中机电气设备安装工程有限公司,公司企业,公司,公司,210国道附近,陕西省,西安市,灞桥区,109.0995499,34.42203324
西铁新丰下行运用车间,公司企业,工厂,工厂,,陕西省,西安市,临潼区,109.2554152,34.42496579
丰源缝制设备有限公司,公司企业,公司,公司,庆山路北50米,陕西省,西安市,临潼区,109.2599672,34.42207425
新丰西折返段,公司企业,公司企业,公司企业,,陕西省,西安市,临潼区,109.2530736,34.42419911
新丰二场,公司企业,公司,公司,刘寨村,陕西省,西安市,临潼区,109.2517278,34.42507899
金腾装饰,公司企业,公司,公司,新丰街道庆山路,陕西省,西安市,临潼区,109.2619265,34.42275263
临潼区废旧物资回收公司,公司企业,公司,公司,鸿门路30号附近,陕西省,西安市,临潼区,109.2692366,34.42197339
西安丰泰机械有限公司,公司企业,公司,公司,新丰街道庆山路,陕西省,西安市,临潼区,109.2613623,34.42215135
西安铁骑力士饲料有限公司,公司企业,公司,公司,新丰工业园,陕西省,西安市,临潼区,109.2771978,34.42716603
西安常隆正华作物保护有限公司,公司企业,公司,公司,新丰工业园区,陕西省,西安市,临潼区,109.2777377,34.42804187
陕西建设钢构有限公司,公司企业,公司,公司,#NAME?,陕西省,西安市,临潼区,109.2744245,34.42315253
西安昱杰机电设备有限公司,公司企业,公司,机械电子,新丰工业园,陕西省,西安市,临潼区,109.2776719,34.42702556
西安邦淇科技有限公司,公司企业,公司,公司,环站南路1号,陕西省,西安市,临潼区,109.2775659,34.42908844
西安星光能源有限公司,公司企业,公司,公司,环站南路东段3号,陕西省,西安市,临潼区,109.2723598,34.42760603
新丰火车站面粉厂,公司企业,工厂,工厂,环站路与108国道交叉口东北150米,陕西省,西安市,临潼区,109.2789691,34.4298513
陕西建设钢构有限公司,公司企业,公司,公司,108国道附近,陕西省,西安市,临潼区,109.2755833,34.4230913
壳牌沥青公司,公司企业,公司,公司,环站南路东段3号,陕西省,西安市,临潼区,109.2728668,34.42881978
杜府沟仿古建材厂,公司企业,工厂,工厂,骊丰十一路西50米附近,陕西省,西安市,临潼区,109.2806881,34.42388174
陕西透平低速风机制造有限公司,公司企业,公司,公司,新丰街道庆山路,陕西省,西安市,临潼区,109.274182,34.42227531
石羊集团西安邦淇制油公司,公司企业,公司,公司,环站路与108国道交叉口北200米,陕西省,西安市,临潼区,109.2779061,34.43056215
西安德力宝马格机械有限公司,公司企业,公司,机械电子,新丰街道新丰镇工业园区庆山路与108国道交叉口西南100米,陕西省,西安市,临潼区,109.2733884,34.42245405
骊山床上用品公司,公司企业,公司,公司,新丰街道西潼路02号,陕西省,西安市,临潼区,109.2815846,34.43142107
纸李苗圃,公司企业,公司企业,公司企业,加黄路南150米,陕西省,西安市,临潼区,109.3361164,34.42601867
北郭砖厂,公司企业,工厂,工厂,加黄路纸纸李小学西,陕西省,西安市,临潼区,109.346069,34.4264556
西安市临潼区代王鸿盛养殖场,公司企业,公司企业,公司企业,坞刘路与203县道交叉口西100米,陕西省,西安市,临潼区,109.350919,34.42581092
临潼区马额三枫养殖区,公司企业,公司企业,公司企业,英里村谢家沟,陕西省,西安市,临潼区,109.4056686,34.42853765
加西亚瓷砖库房,公司企业,公司,公司,G65包茂高速附近,陕西省,西安市,未央区,108.9673753,34.41241166
西安华商生态科技有限公司,公司企业,公司,公司,向阳大道西50米,陕西省,西安市,未央区,108.9784359,34.41594915
陕西华圣果业有限公司,公司企业,公司,公司,高新四路22号汇鑫花园5栋,陕西省,西安市,未央区,108.9766255,34.41554867
竹木纤维集成墙面,公司企业,公司企业,公司企业,阳光大道北头华狄仓储物流园东区2排11号,陕西省,西安市,未央区,108.9786788,34.41729764
西安惠达仓库,公司企业,公司,公司,,陕西省,西安市,未央区,108.9763314,34.41940726
华狄库区弘一石材厂,公司企业,公司企业,公司企业,湖街道未央湖华圣果业北侧华狄石材基地东区3排7号,陕西省,西安市,未央区,108.97546,34.41912695
陕西壁虎环保科技有限公司,公司企业,工厂,工厂,阳光大道华狄仓储物流园东区2排11号(华圣果业以北400米),陕西省,西安市,未央区,108.9758972,34.41981728
金玉水刀拼花加工厂,公司企业,工厂,工厂,华狄物流仓库西区4排附近,陕西省,西安市,未央区,108.9756283,34.41981906
华狄仓储,公司企业,公司,公司,未央湖街道向阳大道,陕西省,西安市,未央区,108.9789445,34.41934666
西安华圣瑞新农业科技有限公司,公司企业,公司,公司,向阳大道附近,陕西省,西安市,未央区,108.9760191,34.41480087
陕西宝信管业华狄库,公司企业,公司,公司,向阳大道东150米,陕西省,西安市,未央区,108.9801037,34.41815594
江铃瓷业直销仓库,公司企业,公司,公司,华源库区C区40-60号,陕西省,西安市,未央区,108.9725911,34.41607597
大饰界水刀拼花加工厂,公司企业,公司企业,公司企业,G65W延西高速附近,陕西省,西安市,未央区,108.9727463,34.41755366
大王椰西北运营中心,公司企业,公司,公司,大明宫配套库区华源库区C区33号,陕西省,西安市,未央区,108.9728451,34.41534468
永发陶瓷水刀艺术拼花,购物服务,家居建材市场,建材五金市场|公司企业,未央湖大酒店往北华源C库27号,陕西省,西安市,未央区,108.9725474,34.4147039
阳光照明库区,公司企业,公司企业,公司企业,G65W延西高速附近,陕西省,西安市,未央区,108.9737908,34.42020912
陕西宇川贸易有限公司（宇川镀锌板冷板）,公司企业,公司,公司,阳光大道北段大明宫配套库二期A2栋,陕西省,西安市,未央区,108.9734485,34.41708094
新洪宽西北运营中心库房,公司企业,公司企业,公司企业,大明宫配套库区石材加工基地二期B5栋3-4号,陕西省,西安市,未央区,108.9729971,34.41969369
北三环大明宫华源南库C区,公司企业,公司,公司,未央湖大酒店往北华源C库27号附近,陕西省,西安市,未央区,108.9724717,34.41435332
西安霖坤红塬装饰材料有限公司,公司企业,公司企业,公司企业,向阳大道北华狄仓储物流园2排,陕西省,西安市,未央区,108.9802191,34.41913902
普新仓库,公司企业,公司,公司,草滩街道华源库区C区1-7号,陕西省,西安市,未央区,108.9724559,34.41266934
恒德陶瓷精品加工仓储,公司企业,公司,公司,,陕西省,西安市,未央区,108.9824689,34.41522362
恒德陶瓷精品加工仓储,公司企业,公司,公司,环湖东路王家棚,陕西省,西安市,未央区,108.9826253,34.41431069
恒德陶瓷精品加工仓储,公司企业,公司,公司,,陕西省,西安市,未央区,108.9827668,34.41324389
华渭库区,公司企业,公司企业,公司企业,,陕西省,西安市,未央区,108.9868049,34.42139696
九方瓦业库房,公司企业,公司企业,公司企业,,陕西省,西安市,未央区,108.9819702,34.41401582
博远玻璃钢化厂,公司企业,公司企业,公司企业,未央湖向阳大道华狄物流园东区三排,陕西省,西安市,未央区,108.9823968,34.42014695
长庆湖滨花园物业服务处,公司企业,公司,公司,,陕西省,西安市,未央区,108.9830228,34.41232465
华谓库区,公司企业,公司企业,公司企业,浐灞湿地公园,陕西省,西安市,未央区,108.9948038,34.41497139
西安市浐灞生态区佳音餐饮有限公司,公司企业,公司,公司,浐灞生态区起源三路1号国家湿地公园(湿地佳音美食园),陕西省,西安市,未央区,109.0015578,34.41236632
西安市灞桥区三郎养殖场,公司企业,农林牧渔基地,其它农林牧渔基地,,陕西省,西安市,灞桥区,109.0136353,34.4139024
灞桥港务区华秦养殖场,公司企业,农林牧渔基地,其它农林牧渔基地,鹤翔路南50米,陕西省,西安市,灞桥区,109.0177973,34.41190359
聚美优家吸塑模压门板,公司企业,公司,公司,灞耿路南50米,陕西省,西安市,灞桥区,109.0248469,34.41444661
西安国际港务区金园家具厂,公司企业,公司企业,公司企业,国际港务区东阳村三组天马村西侧,陕西省,西安市,灞桥区,109.0271639,34.41477526
七彩虹移门厂,公司企业,公司企业,公司企业,灞耿路南150米,陕西省,西安市,灞桥区,109.0249167,34.41342902
陕西太湖电气实业有限公司,公司企业,公司,公司,水流乡东阳村,陕西省,西安市,灞桥区,109.0298278,34.41471938
聚美不锈钢厂,公司企业,公司,公司,灞耿路南50米,陕西省,西安市,灞桥区,109.0326831,34.41712078
陕西金诚电力科技有限公司,公司企业,公司企业,公司企业,河堤路8号,陕西省,西安市,灞桥区,109.0338337,34.41913676
陕西渭华混凝土工程有限公司,公司企业,公司,公司,灞耿路南50米,陕西省,西安市,灞桥区,109.040936,34.41985477
宏罡锻造公司,公司企业,公司,公司,鹤翔路东50米,陕西省,西安市,灞桥区,109.0448924,34.41698596
西安鸿亿达邓居强厂,公司企业,公司企业,公司企业,鹤翔路西50米,陕西省,西安市,灞桥区,109.0444248,34.41723679
西安伟腾粮食加工有限公司,公司企业,公司,公司,鹤翔路东50米,陕西省,西安市,灞桥区,109.0447457,34.41815857
秦沣混凝土有限公司北站,公司企业,公司,公司,灞耿路与鹤翔路交叉口西北50米,陕西省,西安市,灞桥区,109.043628,34.42140301
新合街道办事处农民文化技术学校劳动生产实习基地,公司企业,农林牧渔基地,其它农林牧渔基地,鹤翔路北50米,陕西省,西安市,灞桥区,109.0497874,34.41792569
新筑线路车间新筑线路工区,公司企业,公司,公司,临水路北50米,陕西省,西安市,灞桥区,109.0561141,34.41388687
欣富秦苗木,公司企业,农林牧渔基地,其它农林牧渔基地,鹤翔路南50米,陕西省,西安市,灞桥区,109.0600138,34.41788944
西安市灞桥区宏星园林,公司企业,农林牧渔基地,其它农林牧渔基地,,陕西省,西安市,灞桥区,109.0606541,34.41994829
西安大地园林苗木专业合作社,公司企业,农林牧渔基地,其它农林牧渔基地,鹤翔路北50米,陕西省,西安市,灞桥区,109.0513149,34.41797681
西安大地园林·花卉专业合作社,公司企业,农林牧渔基地,其它农林牧渔基地,鹤翔路北50米,陕西省,西安市,灞桥区,109.0513239,34.41795481
