名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
惠中堂主日学,风景名胜,风景名胜,教堂,徐家汇路40-1号,上海市,上海市,黄浦区,121.4765291,31.2133197
惠中堂,风景名胜,风景名胜,教堂,徐家汇路40-1号,上海市,上海市,黄浦区,121.4764428,31.21336744
蓬莱公园,风景名胜,公园广场,公园,南车站路350号,上海市,上海市,黄浦区,121.486964,31.20821159
南浦大桥(1号出口),风景名胜,风景名胜相关,旅游景点,外马路1590号附近,上海市,上海市,黄浦区,121.4971955,31.21040012
欧典广场,风景名胜,公园广场,城市广场,浦明路1888号,上海市,上海市,浦东新区,121.5048852,31.2090967
南浦广场公园,风景名胜,公园广场,公园,浦东南路2277号(近龙阳路),上海市,上海市,浦东新区,121.5110644,31.20513175
黄铭新雕像,风景名胜,风景名胜,风景名胜,浦建路208号附近,上海市,上海市,浦东新区,121.5193555,31.20990297
小丑杂技表演魔术表演泡泡秀,风景名胜,风景名胜相关,旅游景点,东方路1687号,上海市,上海市,浦东新区,121.5192565,31.20635242
上海乔家棚,风景名胜,风景名胜相关,旅游景点,东方路1506-1号附近,上海市,上海市,浦东新区,121.5229782,31.2133782
塘东休闲广场,风景名胜,公园广场,城市广场,蓝村路457临附近,上海市,上海市,浦东新区,121.5221474,31.21436248
绿城广场,风景名胜,公园广场,城市广场,锦和路99弄1-127、133号,上海市,上海市,浦东新区,121.5278032,31.20827939
花木玉兰广场,风景名胜,公园广场,城市广场,花木镇牡丹路玉兰路,上海市,上海市,浦东新区,121.5435207,31.20871326
游园居,风景名胜,风景名胜相关,旅游景点,花木路718弄12幢502(轨交二号世纪公园站3号出口),上海市,上海市,浦东新区,121.5446303,31.21170014
花木公园,风景名胜,公园广场,公园,杜鹃路332号,上海市,上海市,浦东新区,121.5497585,31.20598804
世纪公园-迎客桥,风景名胜,风景名胜,风景名胜,花木路811号附近,上海市,上海市,浦东新区,121.5464037,31.21363683
上海合维景观,风景名胜,风景名胜相关,旅游景点,龙阳路1990号5楼,上海市,上海市,浦东新区,121.552107,31.20506481
磁悬浮轻轨站,风景名胜,风景名胜相关,旅游景点,T1T2航站楼中间,上海市,上海市,浦东新区,121.5491419,31.20687145
绿宝亭,风景名胜,风景名胜相关,旅游景点,龙阳路2000号龙阳广场5楼(磁悬浮/会展中心/龙阳路店),上海市,上海市,浦东新区,121.5532696,31.20532375
ASCOT Anime Songs Concert Tour票,风景名胜,风景名胜相关,旅游景点,芳甸路1188弄1-4号证大喜玛拉雅中心3层,上海市,上海市,浦东新区,121.5578968,31.21116759
充气,风景名胜,风景名胜相关,旅游景点,张江立交东150米,上海市,上海市,浦东新区,121.5726343,31.20756976
张江艺术公园,风景名胜,公园广场,公园,松涛路666号,上海市,上海市,浦东新区,121.5800475,31.20532951
张江碧波公园,风景名胜,公园广场,公园,张江高科技园区松涛路506号,上海市,上海市,浦东新区,121.5790063,31.2083554
诺贝尔湖绿地,风景名胜,风景名胜相关,旅游景点,松涛路560号,上海市,上海市,浦东新区,121.5788851,31.20956873
亮景公园,风景名胜,公园广场,公园,亮景路与博云路交叉口东北100米,上海市,上海市,浦东新区,121.6036734,31.20610085
喷泉广场,风景名胜,公园广场,城市广场,哈雷路与祖冲之路交叉口西北100米,上海市,上海市,浦东新区,121.5990601,31.20765967
上海泡泡体验馆(长泰店),风景名胜,风景名胜相关,旅游景点,金科路与哈雷路路口长泰国际广场2座二楼悠游堂内,上海市,上海市,浦东新区,121.5992411,31.2079135
