名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
公共厕所,公共设施,公共厕所,公共厕所,万里城墙与孙家书房路交叉口东南50米,重庆市,重庆市,万州区,108.3727394050569,30.817475092240592
公共厕所,公共设施,公共厕所,公共厕所,沙龙路一段887号附近,重庆市,重庆市,万州区,108.37492199293777,30.804867847569263
公共厕所,公共设施,公共厕所,公共厕所,天城东路40附近,重庆市,重庆市,万州区,108.3681188414265,30.84639507850208
公共厕所,公共设施,公共厕所,公共厕所,电报路与孙家书房路交叉口西南方向140米,重庆市,重庆市,万州区,108.37276656973484,30.814769545045415
公共厕所,公共设施,公共厕所,公共厕所,沙龙路二段429号附近,重庆市,重庆市,万州区,108.37269679734997,30.798777290091472
公共厕所,公共设施,公共厕所,公共厕所,白岩路与青羊宫路交叉口西北方向110米,重庆市,重庆市,万州区,108.36957525545785,30.815271652621522
南滨公园-公共厕所,公共设施,公共厕所,公共厕所,南滨大道与梨花路交叉口南100米,重庆市,重庆市,万州区,108.39839481158519,30.797129071818823
公共厕所,公共设施,公共厕所,公共厕所,站前路88号附近,重庆市,重庆市,万州区,108.39758253022502,30.758948168133603
公共厕所,公共设施,公共厕所,公共厕所,沙龙路二段279-附16号附近,重庆市,重庆市,万州区,108.3681961666975,30.798794160184798
公共厕所,公共设施,公共厕所,公共厕所,北山大道338号附近,重庆市,重庆市,万州区,108.38909247730902,30.824033059108785
公共厕所,公共设施,公共厕所,公共厕所,津滨路与王牌路交叉口西南100米,重庆市,重庆市,万州区,108.37511310470954,30.80061796747233
公共厕所,公共设施,公共厕所,公共厕所,北山大道与幸福路交叉口西北方向70米,重庆市,重庆市,万州区,108.39135135543832,30.828866655322177
南滨公园-公共厕所,公共设施,公共厕所,公共厕所,南滨大道西50米,重庆市,重庆市,万州区,108.39672954758069,30.800478285464095
公共厕所,公共设施,公共厕所,公共厕所,白岩路二巷55号,重庆市,重庆市,万州区,108.36506298207127,30.817727663685112
公共厕所,公共设施,公共厕所,公共厕所,万川大道431附近,重庆市,重庆市,万州区,108.43664158716516,30.768297851985505
公共厕所,公共设施,公共厕所,公共厕所,安庆路103-26号附近,重庆市,重庆市,万州区,108.43574124016556,30.762999089454855
公共厕所,公共设施,公共厕所,公共厕所,沙龙路一段与诗仙路交叉口西50米,重庆市,重庆市,万州区,108.37365111690764,30.8076955230794
公共厕所,公共设施,公共厕所,公共厕所,北山大道805附近,重庆市,重庆市,万州区,108.39554145080952,30.830509955762093
万州圣安娜酒店-洗手间,公共设施,公共厕所,公共厕所,电报路223号,重庆市,重庆市,万州区,108.3758573188445,30.815132410473208
肯德基(万州店)-洗手间,公共设施,公共厕所,公共厕所,太白路99号三峡福斯德广场B1楼,重庆市,重庆市,万州区,108.37491066552417,30.809578301752996
公共厕所,公共设施,公共厕所,公共厕所,新盛路与105省道交叉口南150米,重庆市,重庆市,万州区,108.39939117561144,30.6957373915087
公共厕所(CQ-WZ-0112),公共设施,公共厕所,公共厕所,甘宁镇嘉衡农庄,重庆市,重庆市,万州区,108.30541260480051,30.646246779724205
公共厕所,公共设施,公共厕所,公共厕所,056县道附近,重庆市,重庆市,万州区,108.34215487372474,30.611760127547768
公共厕所(CQ-WZ-0066),公共设施,公共厕所,公共厕所,双河路,重庆市,重庆市,万州区,108.36534407064782,30.755365437808454
公共厕所,公共设施,公共厕所,公共厕所,青龙河风景苑附近,重庆市,重庆市,万州区,108.25004800442233,30.66422976188909
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.39529341477886,30.859047019857393
公共厕所(CQ-WZ-0012),公共设施,公共厕所,公共厕所,福建大街与天城东路交叉口东南方向130米,重庆市,重庆市,万州区,108.37025851873726,30.84177125407091
公共厕所(CQ-WZ-0171),公共设施,公共厕所,公共厕所,南滨大道重庆三峡移民纪念馆内展厅1-3楼,重庆市,重庆市,万州区,108.39706675250598,30.811427337925824
公共厕所,公共设施,公共厕所,公共厕所,和平街,重庆市,重庆市,万州区,108.635903681625,30.608527320142173
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.48208776184738,30.802257874177002
公共厕所,公共设施,公共厕所,公共厕所,高村村3组,重庆市,重庆市,万州区,108.29868950846515,30.59778014764214
公共厕所,公共设施,公共厕所,公共厕所,高村村4组,重庆市,重庆市,万州区,108.29399968446275,30.597123060513784
公共厕所,公共设施,公共厕所,公共厕所,中心场老街,重庆市,重庆市,万州区,108.3968583202395,30.969649126053472
公共厕所,公共设施,公共厕所,公共厕所,太龙镇向坪社区,重庆市,重庆市,万州区,108.49866820754801,30.844860825792992
公共厕所,公共设施,公共厕所,公共厕所,金柱路与万柱路交叉口东南方向110米,重庆市,重庆市,万州区,108.27608314094871,30.736192630742497
公共厕所,公共设施,公共厕所,公共厕所,项家垭口,重庆市,重庆市,万州区,108.52618339684128,30.71558047669188
公共厕所(CQ-WZ-0202),公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.36263183146069,30.75673723347738
公共厕所,公共设施,公共厕所,公共厕所,杜家花园路,重庆市,重庆市,万州区,108.37147762764886,30.848082418054815
公共厕所,公共设施,公共厕所,公共厕所,青山隧道,重庆市,重庆市,万州区,108.54996853004397,30.7506542415797
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.696066066004,30.80742035307224
公共厕所(CQ-WZ-0147),公共设施,公共厕所,公共厕所,白鹤路附近,重庆市,重庆市,万州区,108.80671993485984,30.596557652724965
公共厕所,公共设施,公共厕所,公共厕所,翠云路,重庆市,重庆市,万州区,108.40945593869463,30.763060071187645
公共厕所,公共设施,公共厕所,公共厕所,源阳路与源阳三支路交叉路口西南侧(武陵镇小学),重庆市,重庆市,万州区,108.24931298850753,30.505367696299142
公共厕所,公共设施,公共厕所,公共厕所,永胜路,重庆市,重庆市,万州区,108.24805915107835,30.67545801750097
公共厕所,公共设施,公共厕所,公共厕所,永胜路,重庆市,重庆市,万州区,108.25132727641444,30.674051100524732
公共厕所,公共设施,公共厕所,公共厕所,弹子镇陈家院,重庆市,重庆市,万州区,108.05407857868782,30.860479452719954
公共厕所,公共设施,公共厕所,公共厕所,朝阳村村委会办公室旁边,重庆市,重庆市,万州区,108.37650998349051,30.68566955770234
公共厕所,公共设施,公共厕所,公共厕所,S303(永兴路),重庆市,重庆市,万州区,108.00702077894175,30.85719534359899
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.21328245495147,30.6399000460509
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.05857005552708,30.86634573430806
公共厕所CQ-WZ-0123,公共设施,公共厕所,公共厕所,永胜路,重庆市,重庆市,万州区,108.24834529956155,30.67362981188936
公共厕所,公共设施,公共厕所,公共厕所,甘宁镇四月红玫瑰香橙园,重庆市,重庆市,万州区,108.25273835397479,30.670980120239413
公共厕所(CQ-WZ-0053),公共设施,公共厕所,公共厕所,永胜路万州同鑫蔬菜大观园景区入口,重庆市,重庆市,万州区,108.24930242399435,30.67249119479053
公共厕所,公共设施,公共厕所,公共厕所,灵凤村一组,重庆市,重庆市,万州区,108.34900390797144,30.723285596197783
公共厕所CQ-WZ-0025,公共设施,公共厕所,公共厕所,和平路119号,重庆市,重庆市,万州区,108.37256638563521,30.820411656371924
三正加水点公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.16457642376008,30.75737606249211
公共厕所,公共设施,公共厕所,公共厕所,名亨路68附近,重庆市,重庆市,万州区,108.35597205953032,30.82967470793845
公共厕所,公共设施,公共厕所,公共厕所,北山大道226附近,重庆市,重庆市,万州区,108.38943812198738,30.827103239556017
公共厕所,公共设施,公共厕所,公共厕所,北滨大道三段红沙碛滨水生态公园内,重庆市,重庆市,万州区,108.40179395468076,30.829497759966547
公共厕所,公共设施,公共厕所,公共厕所,新村路附近,重庆市,重庆市,万州区,108.49648792828818,30.844348576681092
公共厕所,公共设施,公共厕所,公共厕所,武陵镇吊石沟,重庆市,重庆市,万州区,108.19900057497404,30.560421710013138
公共厕所,公共设施,公共厕所,公共厕所,吉安路与鱼泉路交叉口东北方向90米,重庆市,重庆市,万州区,108.23234095686384,30.637819476596043
南滨公园-公共厕所,公共设施,公共厕所,公共厕所,玉龙路与南滨大道交叉路口南侧(南滨公园),重庆市,重庆市,万州区,108.40085523521785,30.79521529866116
弥陀禅院-公共厕所,公共设施,公共厕所,公共厕所,北山一支路199号,重庆市,重庆市,万州区,108.38092714885092,30.825327758615902
公共厕所(CQ-WZ-0170),公共设施,公共厕所,公共厕所,机场路,重庆市,重庆市,万州区,108.42569407166441,30.797260386838595
万达广场-洗手间,公共设施,公共厕所,公共厕所,北滨大道二段998号重庆万州万达广场F4,重庆市,重庆市,万州区,108.37959308784316,30.813142414971537
公共厕所(CQ-WZ-0045),公共设施,公共厕所,公共厕所,黑马村四组,重庆市,重庆市,万州区,108.26697963273897,30.66338671463009
公共厕所,公共设施,公共厕所,公共厕所,天耍山庄东北50米,重庆市,重庆市,万州区,108.5080280539395,30.79004563037902
公共厕所(CQ-WZ-0150),公共设施,公共厕所,公共厕所,楼坪村三组子坪社附近,重庆市,重庆市,万州区,108.35405133223018,30.94065031228087
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.54072237963926,30.76501793660742
公共厕所,公共设施,公共厕所,公共厕所,白鹤路,重庆市,重庆市,万州区,108.80294918130392,30.59777260531477
公共厕所,公共设施,公共厕所,公共厕所,,重庆市,重庆市,万州区,108.3939877652362,30.5638630458423
