名称,大类,中类,小类,地址,省,市,区,WGS84_经度,WGS84_纬度
成都农商银行24小时自助银行(都江堰金凤分理处),金融保险服务,自动提款机,农村商业银行ATM,和平街1号,四川省,成都市,都江堰市,103.684238,31.03699806
成都农商银行(丰乐分理处),金融保险服务,银行,农村商业银行,桂花镇丰乐南街45号,四川省,成都市,彭州市,103.7654779,31.03082129
成都农商银行(桂花分理处),金融保险服务,银行,农村商业银行,桂花镇金桂西街51号,四川省,成都市,彭州市,103.7891071,31.03605178
成都农商银行(彭州升平分理处),金融保险服务,银行,农村商业银行,升平镇升玉南街140-142号,四川省,成都市,彭州市,104.0167415,31.02812359
成都农商银行24小时自助银行(彭州升平分理处),金融保险服务,自动提款机,农村商业银行ATM,升玉南街140-142号,四川省,成都市,彭州市,104.0167425,31.02811959
成都农商银行(三界分理处),金融保险服务,银行,农村商业银行,三界镇三界北街72号,四川省,成都市,彭州市,104.1041931,31.02809673
成都农商银行24小时自助银行(三界分理处),金融保险服务,自动提款机,农村商业银行ATM,三界北街70号,四川省,成都市,彭州市,104.1041891,31.02810173
白沙信用社,金融保险服务,银行,农村商业银行,白八路与龙池旅游路交叉口东150米,四川省,成都市,都江堰市,103.5886803,31.02487026
成都农商银行(紫坪铺分理处),金融保险服务,银行,农村商业银行,白八路与龙池旅游路交叉口东150米附近,四川省,成都市,都江堰市,103.5889033,31.02525112
成都恒万鑫投资咨询有限公司,金融保险服务,金融保险服务机构,金融保险机构,玉垒北街28号附近,四川省,成都市,都江堰市,103.6526551,31.01829226
成都农商银行(都江堰蒲阳开发区支行),金融保险服务,银行,农村商业银行,上阳街454号-458号,四川省,成都市,都江堰市,103.662746,31.02558635
自助银行服务,金融保险服务,自动提款机,自动提款机,上阳街456号附近,四川省,成都市,都江堰市,103.6626013,31.02548668
成都农商银行24小时自助银行(都江堰蒲阳开发区支行),金融保险服务,自动提款机,农村商业银行ATM,上阳街454号-458号,四川省,成都市,都江堰市,103.662746,31.02558635
成都农商银行(驾虹分理处),金融保险服务,银行,农村商业银行,驾虹路和共和路的交叉口附近,四川省,成都市,都江堰市,103.7290941,31.01906409
成都农商银行24小时自助银行(彭州石化城支行),金融保险服务,自动提款机,农村商业银行ATM,牡丹大道北三段674-684,四川省,成都市,彭州市,103.9426202,31.01843479
